Xã/Phường,Quận/Huyện,Chủ đầu tư,Tên dự án,Loại hình,Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Mặt tiền,Đường vào,Số tầng,Số tòa,Số căn hộ,Hướng nhà,Hướng ban công,Mã lịch sử giá
Ngọc Hà,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,100.0,38.0,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Kim Mã,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,50.0,57.0,2.0,1.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Liễu Giai,Ba Đình,Tổng Công ty Viglacera,Chung cư 671 Hoàng Hoa Thám,Căn hộ chung cư,93.0,69.89247131347656,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Giảng Võ,Ba Đình,Công ty CP Đầu tư Phát triển nhà Gia Bảo,Chung cư D2 Giảng Võ,Căn hộ chung cư,200.0,90.0,4.0,3.0,4,1,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,Q
Thành Công,Ba Đình,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,Thành Công Tower 57 Láng Hạ,Căn hộ chung cư,192.0,62.5,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,80.0,137.5,2.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Đông - Nam,Tây - Bắc,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,110.0,154.5454559326172,3.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Đông - Nam,Không có thông tin,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,115.0,147.82608032226562,3.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Đông - Nam,Tây - Bắc,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,146.0,164.38356018066406,2.0,3.0,4,3,Không có thông tin,,,3.0,1544.0,Tây - Bắc,Đông - Nam,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,55.0,145.4545440673828,1.0,1.0,4,3,Không có thông tin,,,3.0,1544.0,Không có thông tin,Không có thông tin,M
Thành Công,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,90.0,48.66666793823242,3.0,1.0,4,2,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Đội Cấn,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,72.0,72.22222137451172,2.0,2.0,4,2,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Thành Công,Ba Đình,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,Thành Công Tower 57 Láng Hạ,Căn hộ chung cư,205.0,80.48780822753906,4.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Thành Công,Ba Đình,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,Thành Công Tower 57 Láng Hạ,Căn hộ chung cư,155.0,70.96774291992188,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Trúc Bạch,Ba Đình,Công ty CP Tháp nước Hà Nội,Hà Nội Aqua Central,Căn hộ chung cư,120.0,116.66666412353516,3.0,2.0,4,3,Không có thông tin,,,,,Bắc,Nam,Q
Kim Mã,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,60.0,43.33333206176758,2.0,1.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Thành Công,Ba Đình,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,Thành Công Tower 57 Láng Hạ,Căn hộ chung cư,145.0,75.0,3.0,2.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Quán Thánh,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,80.0,73.75,4.0,2.0,4,3,Không có thông tin,,,,,Nam,Không có thông tin,N
Giảng Võ,Ba Đình,Tổng công ty 36 - Bộ quốc phòng,The Golden Armor,Căn hộ chung cư,74.0,114.8648681640625,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Thành Công,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,107.0,120.0,3.0,2.0,4,2,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,M
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,87.0,130.0,2.0,2.0,3,2,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Đội Cấn,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,72.0,70.83333587646484,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Liễu Giai,Ba Đình,Tổng Công ty Viglacera,Chung cư 671 Hoàng Hoa Thám,Căn hộ chung cư,113.0,70.79646301269531,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Đông - Nam,Q
Liễu Giai,Ba Đình,Tổng Công ty Viglacera,Chung cư 671 Hoàng Hoa Thám,Căn hộ chung cư,90.0,75.55555725097656,3.0,2.0,4,2,Không có thông tin,,,,,Không có thông tin,Bắc,Q
Liễu Giai,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,90.0,62.22222137451172,3.0,1.0,4,2,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Liễu Giai,Ba Đình,Tổng Công ty Viglacera,Chung cư 671 Hoàng Hoa Thám,Căn hộ chung cư,95.0,61.05263137817383,2.0,2.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,83.0,100.0,2.0,2.0,4,3,Không có thông tin,,,,,Đông - Nam,Tây - Bắc,N
Vĩnh Phúc,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,145.0,72.4137954711914,3.0,3.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,83.0,132.53012084960938,2.0,2.0,4,2,Không có thông tin,,,,,Tây - Nam,Đông - Bắc,N
Liễu Giai,Ba Đình,Tổng Công ty Viglacera,Chung cư 671 Hoàng Hoa Thám,Căn hộ chung cư,91.0,74.72527313232422,3.0,2.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Đội Cấn,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,72.0,68.75,2.0,2.0,4,2,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,83.0,108.4337387084961,2.0,2.0,3,1,Không có thông tin,,,,,Đông - Nam,Tây - Bắc,N
Vĩnh Phúc,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,84.0,55.35714340209961,4.0,1.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,106.0,113.20755004882812,3.0,2.0,3,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,N
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,83.0,108.4337387084961,2.0,2.0,3,1,Không có thông tin,,,,,Đông - Bắc,Tây - Nam,N
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,106.0,135.0,3.0,2.0,3,2,Không có thông tin,,,,,Đông - Bắc,Đông - Nam,N
Giảng Võ,Ba Đình,Công ty CP Đầu tư Phát triển nhà Gia Bảo,Chung cư D2 Giảng Võ,Căn hộ chung cư,45.0,98.88888549804688,2.0,1.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,Q
Giảng Võ,Ba Đình,Công ty CP Đầu tư Phát triển nhà Gia Bảo,Chung cư D2 Giảng Võ,Căn hộ chung cư,200.0,82.5,4.0,3.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,Q
Giảng Võ,Ba Đình,Công ty CP Tập đoàn Trung Thủy,Lancaster Hà Nội,Căn hộ chung cư,126.0,87.30158996582031,2.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,M
Vĩnh Phúc,Ba Đình,Công ty TNHH Hoà Bình,Hòa Bình Green Apartment,Căn hộ chung cư,105.0,76.19047546386719,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Đông - Nam,N
Thành Công,Ba Đình,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,Thành Công Tower 57 Láng Hạ,Căn hộ chung cư,122.0,69.67213439941406,2.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,Q
Kim Mã,Ba Đình,Công ty CP Đầu tư Văn Phú - Invest,Grandeur Palace Giảng Võ,Căn hộ chung cư,113.8,131.81019592285156,3.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,207.0,140.0,7.0,3.0,4,3,Không có thông tin,,,3.0,1544.0,Không có thông tin,Đông - Nam,M
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,87.0,137.9310302734375,3.0,2.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Kim Mã,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,50.0,57.0,2.0,1.0,4,1,5.0,2.0,2.0,,,Không có thông tin,Không có thông tin,M
Vĩnh Phúc,Ba Đình,Công ty CP đầu tư & xây dựng Ba Đình số 1,Khu nhà ở số 6 Đội Nhân,Căn hộ chung cư,86.0,60.46511459350586,2.0,2.0,4,1,Không có thông tin,,,2.0,,Không có thông tin,Không có thông tin,N
Điện Biên,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,35.0,68.0,2.0,1.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,120.0,149.1666717529297,3.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Không có thông tin,Đông - Nam,M
Giảng Võ,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,75.0,114.0,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Vĩnh Phúc,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,50.0,117.0,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Giảng Võ,Ba Đình,Công ty CP Tập đoàn Trung Thủy,Lancaster Hà Nội,Căn hộ chung cư,130.0,884.6153564453125,3.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,M
Thành Công,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,90.0,48.88888931274414,3.0,1.0,4,2,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Ngọc Khánh,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,50.0,57.0,2.0,1.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,55.0,145.4545440673828,1.0,1.0,4,3,Không có thông tin,,,3.0,1544.0,Không có thông tin,Đông - Nam,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,82.0,154.8780517578125,2.0,2.0,4,4,Không có thông tin,,,3.0,1544.0,Tây - Bắc,Không có thông tin,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,80.0,172.5,2.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Đông - Bắc,Tây - Nam,M
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,86.0,116.27906799316406,2.0,2.0,4,1,Không có thông tin,,,,,Nam,Không có thông tin,N
Trúc Bạch,Ba Đình,Công ty CP Tháp nước Hà Nội,Hà Nội Aqua Central,Căn hộ chung cư,120.0,125.0,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,83.0,130.0,2.0,2.0,3,1,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,N
Giảng Võ,Ba Đình,Công ty CP Tập đoàn Trung Thủy,Lancaster Hà Nội,Căn hộ chung cư,142.0,105.0,3.0,3.0,4,2,Không có thông tin,,,,,Đông - Nam,Tây - Bắc,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,82.0,146.34146118164062,2.0,2.0,4,1,Không có thông tin,,,3.0,1544.0,Đông - Nam,Tây - Bắc,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,500.0,200.0,4.0,3.0,4,3,Không có thông tin,,,3.0,1544.0,Nam,Đông - Bắc,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,80.0,150.0,2.0,2.0,4,1,Không có thông tin,,,3.0,1544.0,Không có thông tin,Không có thông tin,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,120.0,170.8333282470703,3.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Đông - Nam,Tây - Nam,M
Trúc Bạch,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,60.0,58.33333206176758,2.0,1.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Quán Thánh,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,109.0,79.81651306152344,2.0,2.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Trúc Bạch,Ba Đình,Công ty CP Tháp nước Hà Nội,Hà Nội Aqua Central,Căn hộ chung cư,460.0,217.3913116455078,5.0,5.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Ngọc Khánh,Ba Đình,Công ty CP Hạ tầng và Bất động sản Việt Nam,Platinum Residences,Căn hộ chung cư,118.0,73.72881317138672,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,130.0,106.92308044433594,3.0,2.0,4,2,Không có thông tin,,,3.0,1544.0,Tây - Nam,Đông - Bắc,M
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,108.0,130.0,3.0,2.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,101.0,118.81188201904297,3.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,N
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,82.0,115.8536605834961,2.0,2.0,4,2,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,N
Trúc Bạch,Ba Đình,Công ty CP Tháp nước Hà Nội,Hà Nội Aqua Central,Căn hộ chung cư,118.0,118.6440658569336,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,55.0,145.4545440673828,1.0,1.0,4,3,Không có thông tin,,,3.0,1544.0,Tây - Bắc,Đông - Nam,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,143.0,160.8391571044922,4.0,3.0,4,3,Không có thông tin,,,3.0,1544.0,Nam,Không có thông tin,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,115.0,156.52174377441406,3.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Tây - Bắc,Đông - Nam,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,57.0,140.3508758544922,1.0,1.0,4,3,Không có thông tin,,,3.0,1544.0,Tây - Bắc,Đông - Nam,M
Thành Công,Ba Đình,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,Thành Công Tower 57 Láng Hạ,Căn hộ chung cư,142.0,80.0,3.0,2.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Giảng Võ,Ba Đình,Công ty CP Tập đoàn Trung Thủy,Lancaster Hà Nội,Căn hộ chung cư,120.0,83.33333587646484,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Kim Mã,Ba Đình,Công ty CP Đầu tư Văn Phú - Invest,Grandeur Palace Giảng Võ,Căn hộ chung cư,87.0,114.9425277709961,2.0,2.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,83.0,132.53012084960938,2.0,2.0,4,2,Không có thông tin,,,,,Đông - Nam,Đông - Nam,N
Thành Công,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,70.0,78.57142639160156,3.0,1.0,4,2,Không có thông tin,,,,,Đông - Nam,Không có thông tin,M
Giảng Võ,Ba Đình,Công ty CP Tập đoàn Trung Thủy,Lancaster Hà Nội,Căn hộ chung cư,126.0,86.0,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Giảng Võ,Ba Đình,Công ty CP Tập đoàn Trung Thủy,Lancaster Hà Nội,Căn hộ chung cư,123.0,81.30081176757812,3.0,3.0,4,2,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,81.0,148.1481475830078,2.0,2.0,4,2,Không có thông tin,,,3.0,1544.0,Không có thông tin,Tây - Bắc,M
Ngọc Hà,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,95.0,40.52631759643555,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Thành Công,Ba Đình,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,Thành Công Tower 57 Láng Hạ,Căn hộ chung cư,142.0,77.46479034423828,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Tây - Nam,Q
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,75.0,165.3333282470703,2.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Đông - Nam,Tây - Bắc,M
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,83.0,96.38554382324219,2.0,2.0,3,2,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Vĩnh Phúc,Ba Đình,Công ty CP đầu tư & xây dựng Ba Đình số 1,Khu nhà ở số 6 Đội Nhân,Căn hộ chung cư,105.0,53.80952453613281,3.0,2.0,4,1,Không có thông tin,,,2.0,,Nam,Không có thông tin,N
Giảng Võ,Ba Đình,Công ty CP Tập đoàn Trung Thủy,Lancaster Hà Nội,Căn hộ chung cư,110.0,86.36363983154297,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,74.0,155.40541076660156,2.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Không có thông tin,Không có thông tin,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,72.0,187.5,2.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Không có thông tin,Tây - Bắc,M
Giảng Võ,Ba Đình,Tổng công ty 36 - Bộ quốc phòng,The Golden Armor,Căn hộ chung cư,120.0,100.0,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,146.0,171.23287963867188,4.0,3.0,4,3,Không có thông tin,,,3.0,1544.0,Đông - Nam,Không có thông tin,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,105.0,166.6666717529297,3.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Tây - Bắc,Đông - Nam,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,105.0,171.42857360839844,3.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Tây - Bắc,Đông - Nam,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,105.0,152.38095092773438,3.0,2.0,4,1,Không có thông tin,,,3.0,1544.0,Nam,Bắc,M
Vĩnh Phúc,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,100.0,58.5,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,106.0,130.0,3.0,2.0,3,3,Không có thông tin,,,,,Đông - Bắc,Đông - Nam,N
Thành Công,Ba Đình,HD Mon Holdings,The Nelson Private Residences,Căn hộ chung cư,83.0,130.0,2.0,2.0,4,1,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Vĩnh Phúc,Ba Đình,Công ty CP đầu tư & xây dựng Ba Đình số 1,Khu nhà ở số 6 Đội Nhân,Căn hộ chung cư,71.0,56.33802795410156,2.0,2.0,4,3,Không có thông tin,,,2.0,,Không có thông tin,Không có thông tin,N
Liễu Giai,Ba Đình,Công ty CP Xây dựng Bảo tàng Hồ Chí Minh,Chung cư 379 Đội Cấn,Căn hộ chung cư,180.0,55.55555725097656,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Ngọc Khánh,Ba Đình,Công ty CP Hạ tầng và Bất động sản Việt Nam,Platinum Residences,Căn hộ chung cư,113.0,85.0,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Thành Công,Ba Đình,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,Thành Công Tower 57 Láng Hạ,Căn hộ chung cư,144.0,80.55555725097656,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Giảng Võ,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,44.0,102.2727279663086,2.0,1.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Ngọc Khánh,Ba Đình,Tập đoàn Vingroup,Vinhomes Metropolis - Liễu Giai,Căn hộ chung cư,103.6,170.84942626953125,3.0,2.0,4,3,Không có thông tin,,,3.0,1544.0,Tây - Bắc,Đông - Nam,M
Giảng Võ,Ba Đình,Công ty CP Tập đoàn Trung Thủy,Lancaster Hà Nội,Căn hộ chung cư,114.0,90.35087585449219,3.0,2.0,4,1,Không có thông tin,,,,,Tây - Bắc,Không có thông tin,M
Kim Mã,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,65.0,46.92307662963867,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Giảng Võ,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,60.0,41.66666793823242,2.0,1.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Ngọc Hà,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,100.0,37.79999923706055,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Thành Công,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,88.0,48.8636360168457,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Ngọc Hà,Ba Đình,Không có chủ đầu tư,Không phải dự án,Căn hộ chung cư,100.0,38.29999923706055,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Giảng Võ,Ba Đình,Công ty CP Tập đoàn Trung Thủy,Lancaster Hà Nội,Căn hộ chung cư,126.0,95.23809814453125,3.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,M
Vĩnh Phúc,Ba Đình,Công ty CP đầu tư & xây dựng Ba Đình số 1,Khu nhà ở số 6 Đội Nhân,Căn hộ chung cư,94.0,63.82978820800781,3.0,2.0,4,3,Không có thông tin,,,2.0,,Không có thông tin,Đông - Bắc,N
